id,date,tweet,city,retweets,translated_tweet
1346798741588569856,2021-01-06 12:40:16+00:00," science is evolving ; covid is unpredictable. complex problem - bottom line - follow health protocols even with new variant , we are going to be fine. but we need the vaccines now.",San Juan,10," science is evolving ; covid is unpredictable. complex problem - bottom line - follow health protocols even with new variant , we are going to be fine. but we need the vaccines now."
1346795840447234048,2021-01-06 12:28:45+00:00,doh fda should work with az for approval of eua for market authorization of the vaccine. this is the right process.,San Juan,20,doh fda should work with az for approval of eua for market authorization of the vaccine. this is the right process.
1346774948493230080,2021-01-06 11:05:44+00:00,we should not give up a good cause 🇵🇭. health officials and medical experts have been firm on their stand that the public should not be vaccinated with unregistered vaccines since the safety and efficacy of these products cannot be guaranteed without fda approval.,San Juan,10,we should not give up a good cause 🇵🇭. health officials and medical experts have been firm on their stand that the public should not be vaccinated with unregistered vaccines since the safety and efficacy of these products cannot be guaranteed without fda approval.
1346700174949642240,2021-01-06 06:08:36+00:00,pre registered for covid vaccine done. thanks yorme! ☝️,San Juan,20,pre registered for covid vaccine done. thanks yorme! ☝️
1346473124313722880,2021-01-05 15:06:23+00:00,"this is why i am adamant to take police's statement at face value, with the vaccine smuggling issue being the current talk of the town, i have this gut feeling that we are all being distracted.",San Juan,10,"this is why i am adamant to take police's statement at face value, with the vaccine smuggling issue being the current talk of the town, i have this gut feeling that we are all being distracted."
1346350541476007936,2021-01-05 06:59:17+00:00,the taguig city lgu has allocated p1b to acquire covid-19 vaccines for its residents.,San Juan,10,the taguig city lgu has allocated p1b to acquire covid-19 vaccines for its residents.
1345980312396787456,2021-01-04 06:28:08+00:00,nbi to likeiwse probe reports that chinese pogo workers had already been vaccinated with unapproved vaccines.,San Juan,10,nbi to likeiwse probe reports that chinese pogo workers had already been vaccinated with unapproved vaccines.
1345969079975202816,2021-01-04 05:43:30+00:00,nbi special actuon unit officially receives department order authorizing the start of investigation into the illegal use of unauthorized covid 19 vaccines in the country. order however does not mention the presidential security group who admitted to using the vaccine.,San Juan,10,nbi special actuon unit officially receives department order authorizing the start of investigation into the illegal use of unauthorized covid 19 vaccines in the country. order however does not mention the presidential security group who admitted to using the vaccine.
1345408621073469440,2021-01-02 16:36:26+00:00,sometimes it makes you think if you still need to avail of the vaccine even if you did not have covid-19.,San Juan,10,sometimes it makes you think if you still need to avail of the vaccine even if you did not have covid-19.
1345356209252024320,2021-01-02 13:08:10+00:00,i am not a registered voter in manila. but i already here in manila for almost 2 years because of my job. and last week i received a text that i need to reserve my slot for the vaccine. i am willing to register but i doubt if that slot is applicable even i amnotcitizen in manila.,San Juan,10,i am not a registered voter in manila. but i already here in manila for almost 2 years because of my job. and last week i received a text that i need to reserve my slot for the vaccine. i am willing to register but i doubt if that slot is applicable even i amnotcitizen in manila.
1344947492127866880,2021-01-01 10:04:04+00:00,don’t think they have time to revise constitution. we are in an epidemic. we are losing much time.we need the vaccines now! they need to focus or lose global stocks.,San Juan,10,don’t think they have time to revise constitution. we are in an epidemic. we are losing much time.we need the vaccines now! they need to focus or lose global stocks.
1344945806047002624,2021-01-01 09:57:22+00:00,"why did the psg chief proceed with the vaccination without go signal from dost , doh , and fda ? clinical trial is the most legal way to use sinopharm vaccine even with without regulatory approval. we can see here problems in execution that negatively affect outcomes.",San Juan,30,"why did the psg chief proceed with the vaccination without go signal from dost , doh , and fda ? clinical trial is the most legal way to use sinopharm vaccine even with without regulatory approval. we can see here problems in execution that negatively affect outcomes."
1344944488519593984,2021-01-01 09:52:08+00:00,we have the iatf and it seems they can’t move with agility. too much politics - analysis paralysis has been the norm to a certain degree in the last ten months. the biggest letdown was the pfizer vaccine deal arranged by dfa sec. teddyboy locsin.,San Juan,19,we have the iatf and it seems they can’t move with agility. too much politics - analysis paralysis has been the norm to a certain degree in the last ten months. the biggest letdown was the pfizer vaccine deal arranged by dfa sec. teddyboy locsin.
1344941679480999936,2021-01-01 09:40:58+00:00,lgus have been the bright spots for the covid pandemic response ! the game plan is to mobilize all lgus and move with agility and one blueprint - discuss details independently with the vaccine companies with proven efficacy and safety data  🔥,San Juan,10,lgus have been the bright spots for the covid pandemic response ! the game plan is to mobilize all lgus and move with agility and one blueprint - discuss details independently with the vaccine companies with proven efficacy and safety data  🔥
1344917109101400064,2021-01-01 08:03:20+00:00,"plot thickens. psg chief should reveal the source , cost of vaccines if not donated , names  of soldiers vaccinated ( with data privacy act ) so they can be monitored on their safety , and other details. it has to be done so palace officials will not be involved.",San Juan,10,"plot thickens. psg chief should reveal the source , cost of vaccines if not donated , names  of soldiers vaccinated ( with data privacy act ) so they can be monitored on their safety , and other details. it has to be done so palace officials will not be involved."
1344891095780507648,2021-01-01 06:19:58+00:00,"sec. duque should zero in on the mastermind and the distributor of the illegal chinese vaccine before blaming the doctors, who might be acting as accomplices . they need a supplier to carry out this illegal vaccination.",San Juan,30,"sec. duque should zero in on the mastermind and the distributor of the illegal chinese vaccine before blaming the doctors, who might be acting as accomplices . they need a supplier to carry out this illegal vaccination."
1344843274444443648,2021-01-01 03:09:57+00:00,doh to revoke licenses of doctors caught injecting unregistered covid-19 vaccines duque should focus on the distributor and mastermind of illegal vaccination rather than doctors. of course they are accomplices to a crime. pma and prc should probe,San Juan,30,doh to revoke licenses of doctors caught injecting unregistered covid-19 vaccines duque should focus on the distributor and mastermind of illegal vaccination rather than doctors. of course they are accomplices to a crime. pma and prc should probe
1344807852112678656,2021-01-01 00:49:11+00:00,"we in the philippines , don’t have vaccines yet save for psg illegal vaccination ( unregistered sinopharm - without fda approval ). we haven’t started our vaccination at the moment. we can never return to normal without the vaccines. government should focus.",San Juan,30,"we in the philippines , don’t have vaccines yet save for psg illegal vaccination ( unregistered sinopharm - without fda approval ). we haven’t started our vaccination at the moment. we can never return to normal without the vaccines. government should focus."
1344674170479677440,2020-12-31 15:57:59+00:00,time to show moral courage and genuine leadership. fda is the bastion for drug and vaccine approval to ensure safety of the patients . let the axe fall where it may.,San Juan,10,time to show moral courage and genuine leadership. fda is the bastion for drug and vaccine approval to ensure safety of the patients . let the axe fall where it may.
1344670367546130432,2020-12-31 15:42:53+00:00,"smoking gun evidence. this information  today proves  that in september , the psg made a wrong and fatal decision because the vaccine was not even approved in the country of origin and yet tried here in the philippines without fda approval and medical supervision.",San Juan,10,"smoking gun evidence. this information  today proves  that in september , the psg made a wrong and fatal decision because the vaccine was not even approved in the country of origin and yet tried here in the philippines without fda approval and medical supervision."
1344636805858041856,2020-12-31 13:29:31+00:00,it’s a bad precedent. we have had many missteps in our pandemic response. vaccines are the most precious commodities in the world. we should not launch it in the wrong way.,San Juan,10,it’s a bad precedent. we have had many missteps in our pandemic response. vaccines are the most precious commodities in the world. we should not launch it in the wrong way.
1344551948645613568,2020-12-31 07:52:19+00:00,but the stocks might not be available soon - stretch 6 months - july 2021. realistic timeline oct 2021. we missed the bus with sec. duque dropping the ball- january vacc  5 million of ncr residents. i think they were focused on the chinese vaccines.,San Juan,10,but the stocks might not be available soon - stretch 6 months - july 2021. realistic timeline oct 2021. we missed the bus with sec. duque dropping the ball- january vacc  5 million of ncr residents. i think they were focused on the chinese vaccines.
1344538293120028672,2020-12-31 06:58:04+00:00,"  “of course you can handle the vaccine, you handle it properly, [but] you can cause infection if you’re not clean. if you don’t know where to inject it, you could hit a nerve, you could hit a blood vessel. you could injure a person,” he cautioned.",San Juan,10,"  “of course you can handle the vaccine, you handle it properly, [but] you can cause infection if you’re not clean. if you don’t know where to inject it, you could hit a nerve, you could hit a blood vessel. you could injure a person,” he cautioned."
1344538123313713152,2020-12-31 06:57:23+00:00,"  “everything could go wrong. even the doh (department of health) now, before they will start inoculating, eh trained na lahat ng medical personnel natin, magwa-one round of retraining ‘yan for each particular vaccine.",San Juan,10,"  “everything could go wrong. even the doh (department of health) now, before they will start inoculating, eh trained na lahat ng medical personnel natin, magwa-one round of retraining ‘yan for each particular vaccine."
1344537955482783744,2020-12-31 06:56:43+00:00,"  durante also revealed that the psg men received the vaccine as early as september, without the permission of duterte.domingo, meanwhile, warned about the dangers of inoculating oneself with the vaccine without the help of a medical professional.",San Juan,10,"  durante also revealed that the psg men received the vaccine as early as september, without the permission of duterte.domingo, meanwhile, warned about the dangers of inoculating oneself with the vaccine without the help of a medical professional."
1344537843633369088,2020-12-31 06:56:16+00:00,"  brig. gen. jesus durante previously revealed that the vaccine was administered among a number of president rodrigo duterte’s security detail without the help of a medical professional, adding that they only relied on a manual for the doses of the vaccine.",San Juan,10,"  brig. gen. jesus durante previously revealed that the vaccine was administered among a number of president rodrigo duterte’s security detail without the help of a medical professional, adding that they only relied on a manual for the doses of the vaccine."
1344515998745985024,2020-12-31 05:29:28+00:00,sense of urgency is really needed to secure eua / regulatory approval of current registered vaccines globally tested for their efficacy and safety. we missed the bus ; somebody dropped the ball and we are saddled with vaccination of psg with unregistered chinese vaccine.,San Juan,30,sense of urgency is really needed to secure eua / regulatory approval of current registered vaccines globally tested for their efficacy and safety. we missed the bus ; somebody dropped the ball and we are saddled with vaccination of psg with unregistered chinese vaccine.
1344462431980904448,2020-12-31 01:56:37+00:00,5 nagging questions the duterte gov't has not answered on its use of unregistered vaccines.,San Juan,10,5 nagging questions the duterte gov't has not answered on its use of unregistered vaccines.
1344286469020471296,2020-12-30 14:17:24+00:00,"invoking the same reasoning as that of the smuggling of unregistered covid19 vaccine, abs-cbn is justified in airing its program because it is for the service of the filipinos. 😂😂😂",San Juan,10,"invoking the same reasoning as that of the smuggling of unregistered covid19 vaccine, abs-cbn is justified in airing its program because it is for the service of the filipinos. 😂😂😂"
1344277050400489472,2020-12-30 13:39:58+00:00,"accountability ang hanap naten.why allow some people to get away with smuggling inaaproved vaccine, distribute them, secretly vaccinate selected people?",San Juan,3,"accountability ang hanap naten.why allow some people to get away with smuggling inaaproved vaccine, distribute them, secretly vaccinate selected people?"
1344260563140976640,2020-12-30 12:34:28+00:00,"when a non-fda approved vaccine is used and/or smuggled in the country by government officials, and the medical association response is like this!? nakakasuka kayong lahat.",San Juan,10,"when a non-fda approved vaccine is used and/or smuggled in the country by government officials, and the medical association response is like this!? nakakasuka kayong lahat."
1344187269767294720,2020-12-30 07:43:13+00:00,vaccine smuggling is only for vips 😂😂mañanita is only for generals and select few men;selective application of the law is detrimental to the implementation of the same law/s....,San Juan,3,vaccine smuggling is only for vips 😂😂mañanita is only for generals and select few men;selective application of the law is detrimental to the implementation of the same law/s....
1344130014380318720,2020-12-30 03:55:42+00:00,"if gen. durante was trying to protect the president , why didn’t he refer the matter to doh and to the vaccine expert panel so psg can be guided accordingly. who’s now accountable of the safety of prrd and psg ? bad decisions lead to bad results.",San Juan,10,"if gen. durante was trying to protect the president , why didn’t he refer the matter to doh and to the vaccine expert panel so psg can be guided accordingly. who’s now accountable of the safety of prrd and psg ? bad decisions lead to bad results."
1344129927168200704,2020-12-30 03:55:22+00:00,"what is deeply troubling and alarming aside from the fact that the psg were vaccinated with an unauthorized vaccine, is that it seems they are very much submissive to china.",San Juan,10,"what is deeply troubling and alarming aside from the fact that the psg were vaccinated with an unauthorized vaccine, is that it seems they are very much submissive to china."
1344120332467126272,2020-12-30 03:17:14+00:00,military and other vips first para sa vaccine bago ang healthcare workers.,San Juan,10,military and other vips first para sa vaccine bago ang healthcare workers.
1344119095143198720,2020-12-30 03:12:19+00:00,"“we’ve done our research... independently... for now we found the appropriate vaccine for us—which, i could say, is a traditional vaccine, so we took the risk.”i know that soldiers do need to take risks, but that doesn’t mean they are excused from being reckless.",San Juan,10,"“we’ve done our research... independently... for now we found the appropriate vaccine for us—which, i could say, is a traditional vaccine, so we took the risk.”i know that soldiers do need to take risks, but that doesn’t mean they are excused from being reckless."
1344104408192176128,2020-12-30 02:13:57+00:00,it’s sad that vaccine national plan has been marred by legal issues. anything above thar is graft and corruption. how many were illicitly vaccinated? how much was the total cost? who gave the vaccines; who accepted them? we want answers.,San Juan,10,it’s sad that vaccine national plan has been marred by legal issues. anything above thar is graft and corruption. how many were illicitly vaccinated? how much was the total cost? who gave the vaccines; who accepted them? we want answers.
1344103892754173952,2020-12-30 02:11:54+00:00,"$145 = p7,250that’s the price of 2 doses of sinopharm vaccine, says its chairman. that is not a “token” amount, contrary to sec. harry roque’s claim. the law limits to p5,000 the amount of a gift that a government official may accept.",San Juan,10,"$145 = p7,250that’s the price of 2 doses of sinopharm vaccine, says its chairman. that is not a “token” amount, contrary to sec. harry roque’s claim. the law limits to p5,000 the amount of a gift that a government official may accept."
1343871505747173120,2020-12-29 10:48:29+00:00,"seriously, r/oque?!in this time of pandemic, you consider vaccines as token of negligible value?",San Juan,10,"seriously, r/oque?!in this time of pandemic, you consider vaccines as token of negligible value?"
1343750047716966400,2020-12-29 02:45:51+00:00,"to end the pandemic , the philippines needs to register the best innovative vaccines to achieve herd immunity, reopen the economy ,  and bring back our lives to normalcy.",San Juan,10,"to end the pandemic , the philippines needs to register the best innovative vaccines to achieve herd immunity, reopen the economy ,  and bring back our lives to normalcy."
1343709167429640192,2020-12-29 00:03:25+00:00,the end does not justify the means. it’s illegal. we can’t use drugs and vaccines without fda approval due to health risks and potential adverse events which might sabotage the vaccination plan of the government.,San Juan,30,the end does not justify the means. it’s illegal. we can’t use drugs and vaccines without fda approval due to health risks and potential adverse events which might sabotage the vaccination plan of the government.
1343504835845361664,2020-12-28 10:31:28+00:00,"1. so why regulate drugs at all?2. do you plan to register this vaccine sooner? so does that mean making suicide more accessible to people?3. how about when's the last time you recall about your moral compass considering this ""suicide"" thing?",San Juan,10,"1. so why regulate drugs at all?2. do you plan to register this vaccine sooner? so does that mean making suicide more accessible to people?3. how about when's the last time you recall about your moral compass considering this ""suicide"" thing?"
1343503172678008832,2020-12-28 10:24:52+00:00,imagine the public is being warned against the purchase and use of adulterated and unnotified cosmetic products but it is perfectly fine to use vaccines which were not yet even examined and approved by fda?iba na nga talaga ang mundo!the best and the brightest talaga! 🤦🏻♂️🤡🤷🏻♂️,San Juan,10,imagine the public is being warned against the purchase and use of adulterated and unnotified cosmetic products but it is perfectly fine to use vaccines which were not yet even examined and approved by fda?iba na nga talaga ang mundo!the best and the brightest talaga! 🤦🏻♂️🤡🤷🏻♂️
1343437276924112896,2020-12-28 06:03:01+00:00,"according to spox, vaccination with unregistered covid 19 vaccine is not prohibited as long as the recipient volunteered. what is prohibited is the selling of unregistered vaccine.",San Juan,30,"according to spox, vaccination with unregistered covid 19 vaccine is not prohibited as long as the recipient volunteered. what is prohibited is the selling of unregistered vaccine."
1343166191041355520,2020-12-27 12:05:49+00:00,"yong hopeful tayo na at least mag-iimprove na somehow by 2021 kasi nga di ba, may vaccine (though wala sa atin). tapos here comes the news of the new strain. and all of the sudden, things are becoming unsure again. but one thing is certain, time is an important variable.",San Juan,10,"yong hopeful tayo na at least mag-iimprove na somehow by 2021 kasi nga di ba, may vaccine (though wala sa atin). tapos here comes the news of the new strain. and all of the sudden, things are becoming unsure again. but one thing is certain, time is an important variable."
1342967733869301504,2020-12-26 22:57:13+00:00,"  maybe because  the  bank of the philippines didnt approved their 2b loan to provide a covid vaccine for the filipino people, kasi yon sana ang pambili nila 👏👏👏",San Juan,20,"  maybe because  the  bank of the philippines didnt approved their 2b loan to provide a covid vaccine for the filipino people, kasi yon sana ang pambili nila 👏👏👏"
1342712985081454592,2020-12-26 06:04:56+00:00,ph govt's move opens up the black market for covid19 vaccine$.... i heard from the grapevine that vaccines have been selling thru friends of friends of people in power and people with the right connections...🙈🙉🙊,San Juan,3,ph govt's move opens up the black market for covid19 vaccine$.... i heard from the grapevine that vaccines have been selling thru friends of friends of people in power and people with the right connections...🙈🙉🙊
1341723522092036096,2020-12-23 12:33:10+00:00,"in this time of crisis , we don’t want propaganda work , video from pcoo featuring a cabinet member ... we need solutions and a game plan. focus : how to prevent surge - ncr coordination , travel ban u.k. , will preferred vaccine affect new strains of covid from u.k.",San Juan,10,"in this time of crisis , we don’t want propaganda work , video from pcoo featuring a cabinet member ... we need solutions and a game plan. focus : how to prevent surge - ncr coordination , travel ban u.k. , will preferred vaccine affect new strains of covid from u.k."
1341655373518786304,2020-12-23 08:02:22+00:00," the amsterdam-based ema is responsible for approving all new drugs and vaccines across the 27 eu member states, iceland, liechtenstein and norway. it is roughly equivalent to the u.s. fdathe vaccine has already been regulatory approval in at least 15 countries.",San Juan,10," the amsterdam-based ema is responsible for approving all new drugs and vaccines across the 27 eu member states, iceland, liechtenstein and norway. it is roughly equivalent to the u.s. fdathe vaccine has already been regulatory approval in at least 15 countries."
1341635043932794880,2020-12-23 06:41:35+00:00,who would be pleased with chronic incompetence and dropping of the balls. now with ncr surges the pfizer vaccines reserved by sec. locsin and amb. babes romualdez would be timely. it’s truly frustrating for all of us who are suffering for longest lockdown on earth.,San Juan,19,who would be pleased with chronic incompetence and dropping of the balls. now with ncr surges the pfizer vaccines reserved by sec. locsin and amb. babes romualdez would be timely. it’s truly frustrating for all of us who are suffering for longest lockdown on earth.
1341632179860697088,2020-12-23 06:30:12+00:00,pandemic p got the vaccine,San Juan,10,pandemic p got the vaccine
1341307213176926208,2020-12-22 08:58:54+00:00,then what’s hindering our government to immediately purchase and give us the vaccine,San Juan,10,then what’s hindering our government to immediately purchase and give us the vaccine
1340629374270246656,2020-12-20 12:05:25+00:00,"   oh no, don’t want to be a lab rat by this contentious vaccine.",San Juan,10,"   oh no, don’t want to be a lab rat by this contentious vaccine."
1340322386420219904,2020-12-19 15:45:33+00:00,ph govt has had nothing concrete about medical and non-medical interventions for covid19 mgt...im not surprised that the sense of urgency to acquire vaccines is not felt.,San Juan,3,ph govt has had nothing concrete about medical and non-medical interventions for covid19 mgt...im not surprised that the sense of urgency to acquire vaccines is not felt.
1340247986295599104,2020-12-19 10:49:55+00:00,"they say if you hang out with chickens, you're going to cluck and if you hang out w eagles, you're going to fly.  is an eagle. we fought for deployment of nurses vs other cabinet members. he won.vaccine is the most important commodity on earth. we need to fight.",San Juan,10,"they say if you hang out with chickens, you're going to cluck and if you hang out w eagles, you're going to fly.  is an eagle. we fought for deployment of nurses vs other cabinet members. he won.vaccine is the most important commodity on earth. we need to fight."
1340244400408940544,2020-12-19 10:35:40+00:00,"sec. galvez , vaccine czar , will lose credibility and people’s trust if he would continue to defend the incompetence and lack of sense of urgency of doh secretary  ",San Juan,10,"sec. galvez , vaccine czar , will lose credibility and people’s trust if he would continue to defend the incompetence and lack of sense of urgency of doh secretary  "
1340241909541826304,2020-12-19 10:25:46+00:00,the philippines should move with agility. why is the country’s vaccine czar / doh not pushing for local eua / fda approvals so we can allow mass vaccination and market authorization ?,San Juan,30,the philippines should move with agility. why is the country’s vaccine czar / doh not pushing for local eua / fda approvals so we can allow mass vaccination and market authorization ?
1340214416906698752,2020-12-19 08:36:31+00:00,singapore then malaysia. philippines not applying for eua for pfizer vaccines. are we waiting for the results of phase 3 trials of sinovac then apply for eua for mass vaccination in march. it must be a done deal because vaccine production takes time.,San Juan,49,singapore then malaysia. philippines not applying for eua for pfizer vaccines. are we waiting for the results of phase 3 trials of sinovac then apply for eua for mass vaccination in march. it must be a done deal because vaccine production takes time.
1340209117047058432,2020-12-19 08:15:28+00:00,that’s valid question. what are the selection guidelines of the vep and vaccine czar in choosing the vaccine for ph mass vaccination ? efficacy and safety data ? fda approvals in other countries ? cost ? cold chain issues ?,San Juan,30,that’s valid question. what are the selection guidelines of the vep and vaccine czar in choosing the vaccine for ph mass vaccination ? efficacy and safety data ? fda approvals in other countries ? cost ? cold chain issues ?
1340205967842058240,2020-12-19 08:02:57+00:00,sec. galvez: the negotiated price of a dose of vaccine is mostly at a cost since most of the companies believed that during this pandemic our moral obligation and global interest is to save lives and humanity.,San Juan,10,sec. galvez: the negotiated price of a dose of vaccine is mostly at a cost since most of the companies believed that during this pandemic our moral obligation and global interest is to save lives and humanity.
1340176477191467008,2020-12-19 06:05:46+00:00,"waning vaccine confidence in some regions, including afghanistan, the philippines and south korea, may slow any mass vaccination programs, according to a large-scale global study published in the lancet in september.",San Juan,30,"waning vaccine confidence in some regions, including afghanistan, the philippines and south korea, may slow any mass vaccination programs, according to a large-scale global study published in the lancet in september."
1340173809387675648,2020-12-19 05:55:10+00:00,"china’s covid-19 vaccines :are they safe and effective?the early rollout of covid-19 vaccines into the general population should really be viewed as an unofficial extension of clinical trials, rather than an ultimate seal of approval, says an observer.",San Juan,10,"china’s covid-19 vaccines :are they safe and effective?the early rollout of covid-19 vaccines into the general population should really be viewed as an unofficial extension of clinical trials, rather than an ultimate seal of approval, says an observer."
1340139188029595648,2020-12-19 03:37:35+00:00,"the opportunity to secure the pfizer vaccine eventually went to singapore, which expects to receive the first doses later this month—the first asian country to do so.",San Juan,19,"the opportunity to secure the pfizer vaccine eventually went to singapore, which expects to receive the first doses later this month—the first asian country to do so."
1339964102907625472,2020-12-18 16:01:52+00:00,"if you’re curious how the vaccines would work, pls read this‼️",San Juan,10,"if you’re curious how the vaccines would work, pls read this‼️"
1339855469750280192,2020-12-18 08:50:11+00:00,"holiday surge that might escalate. sense of urgency needed in securing right vaccine for the people. .  amidst all the dropping of balls, the coronavirus is still here! what a missed opportunity for the country - re 12 million doses brokered by ",San Juan,10,"holiday surge that might escalate. sense of urgency needed in securing right vaccine for the people. .  amidst all the dropping of balls, the coronavirus is still here! what a missed opportunity for the country - re 12 million doses brokered by "
1339525804607164416,2020-12-17 11:00:13+00:00,"millions of doses of pfizer inc (nyse: pfe) and biontech se’s  (nasdaq: bntx) covid-19 vaccine will be administered in china alongside home-made options, bloomberg reported tuesday.",San Juan,19,"millions of doses of pfizer inc (nyse: pfe) and biontech se’s  (nasdaq: bntx) covid-19 vaccine will be administered in china alongside home-made options, bloomberg reported tuesday."
1339502881003560704,2020-12-17 09:29:08+00:00,"when the pandemic was started this goverment didnt make a travel banned from china now we are suffering on this pandemic,now the vaccine is available but this government failed us again 😂",San Juan,10,"when the pandemic was started this goverment didnt make a travel banned from china now we are suffering on this pandemic,now the vaccine is available but this government failed us again 😂"
1339463701519237120,2020-12-17 06:53:27+00:00,4. non payment of death benefits (fallen frontliners)5. error in data reporting (covid cases)6. philhealth 15b scandal7. delayed acquisition of vaccines,San Juan,10,4. non payment of death benefits (fallen frontliners)5. error in data reporting (covid cases)6. philhealth 15b scandal7. delayed acquisition of vaccines
1339106454783946752,2020-12-16 07:13:52+00:00,"ball dropped? vaccine deal with pfizer in progress, ph envoy says",San Juan,19,"ball dropped? vaccine deal with pfizer in progress, ph envoy says"
1339105251803103232,2020-12-16 07:09:06+00:00,very frustrating that one leader dropped the ball in this quest for the right vaccine. i agree with  -  we need accountability.  i’m not sure if this matters anymore.  still hopeful.,San Juan,10,very frustrating that one leader dropped the ball in this quest for the right vaccine. i agree with  -  we need accountability.  i’m not sure if this matters anymore.  still hopeful.
1339090997658099456,2020-12-16 06:12:27+00:00,vaccines should never be a political issue. the decision should be deeply rooted on research and science and for the greater glory of the country ... and the filipino people.,San Juan,10,vaccines should never be a political issue. the decision should be deeply rooted on research and science and for the greater glory of the country ... and the filipino people.
1339066891642400768,2020-12-16 04:36:40+00:00,it’s becoming clearer now - spox and vaccine czar have no clear knowledge on the regulatory process. they resorted to ad hominem attacks. usec. eric domingo just concurred with my opinion. clearly somebody dropped the ball.,San Juan,10,it’s becoming clearer now - spox and vaccine czar have no clear knowledge on the regulatory process. they resorted to ad hominem attacks. usec. eric domingo just concurred with my opinion. clearly somebody dropped the ball.
1339061701421924352,2020-12-16 04:16:02+00:00,"bravo , usec. eric domingo , fda director. efficacy and safety data are paramount in vaccine selection. i think you need to advise iatf , sec. roque and vaccine czar.     ",San Juan,10,"bravo , usec. eric domingo , fda director. efficacy and safety data are paramount in vaccine selection. i think you need to advise iatf , sec. roque and vaccine czar.     "
1339009799401291520,2020-12-16 00:49:48+00:00,rappler: locsin shares foiled plan to secure 10m pfizer vaccine doses by january.,San Juan,19,rappler: locsin shares foiled plan to secure 10m pfizer vaccine doses by january.
1338747792022368256,2020-12-15 07:28:41+00:00,ninong jon has spoken. 😁sure hope we get the same vaccine tho 😂,San Juan,10,ninong jon has spoken. 😁sure hope we get the same vaccine tho 😂
1338636513043615744,2020-12-15 00:06:30+00:00,scrap that chinese made vaccine deal! now!!,San Juan,10,scrap that chinese made vaccine deal! now!!
1338058288919789568,2020-12-13 09:48:50+00:00,"with no effective medication, and with vaccine not yet available to our country, why the hell you all going to bars, parties, and other sorties like this!?i know pandemic fatigue is real, but the threat of getting infected, and infecting someone else is still there people!",San Juan,10,"with no effective medication, and with vaccine not yet available to our country, why the hell you all going to bars, parties, and other sorties like this!?i know pandemic fatigue is real, but the threat of getting infected, and infecting someone else is still there people!"
1337697099329093632,2020-12-12 09:53:36+00:00,i am so happy to the usa :) in 24 hours. they distributing the vaccine happy to all americans.  god bless u all,San Juan,10,i am so happy to the usa :) in 24 hours. they distributing the vaccine happy to all americans.  god bless u all
1337684746936061952,2020-12-12 09:04:31+00:00,people’s compliance to health protocols and government’s build up of healthcare facilities have contributed to the downward trajectory. but we are not yet  out of the woods. how long can we endure this type of disciplined  behavior before the arrival of the vaccines ?,San Juan,10,people’s compliance to health protocols and government’s build up of healthcare facilities have contributed to the downward trajectory. but we are not yet  out of the woods. how long can we endure this type of disciplined  behavior before the arrival of the vaccines ?
1337618853333876736,2020-12-12 04:42:41+00:00,fda approves pfizer's covid vaccine for emergency use as u.s. reaches pivotal moment in the pandemic,San Juan,29,fda approves pfizer's covid vaccine for emergency use as u.s. reaches pivotal moment in the pandemic
1337612067356884992,2020-12-12 04:15:43+00:00,pfizer's covid vaccine approved by fda for emergency use,San Juan,29,pfizer's covid vaccine approved by fda for emergency use
1369659613872713728,2021-03-10 14:41:13+00:00,"down with post vaccination flu like symptoms, i hope i get better in the morning. goodnight!!",San Juan,20,"down with post vaccination flu like symptoms, i hope i get better in the morning. goodnight!!"
1368928429656055808,2021-03-08 14:15:45+00:00,"12 hours post vaccination, no adverse events so far.. not even pain/soreness on injection site.",San Juan,20,"12 hours post vaccination, no adverse events so far.. not even pain/soreness on injection site."
1366964456698179584,2021-03-03 04:11:38+00:00,"3 of the hospitals i’m affiliated to are having their vaccination today. at wala ko sa list cause 1. i’m not confident with sinovac and 2. i have a comorbidity. kaya mas lalo kong kabado.may choice naman ako, and alam ko ang consequence. so please, respeto lang.",San Juan,30,"3 of the hospitals i’m affiliated to are having their vaccination today. at wala ko sa list cause 1. i’m not confident with sinovac and 2. i have a comorbidity. kaya mas lalo kong kabado.may choice naman ako, and alam ko ang consequence. so please, respeto lang."
1366910376873369600,2021-03-03 00:36:44+00:00,a priest blesses the 300 doses of sinovac’s coronavac before the start of the vaccination rollout at san lazaro hospital.,San Juan,39,a priest blesses the 300 doses of sinovac’s coronavac before the start of the vaccination rollout at san lazaro hospital.
1366590665518321664,2021-03-02 03:26:19+00:00,ph govt has no plans to ramp it up...they will play it by ear ...and adjust their speed slowly.im guessing that 10k-50k per day of vaccination ma be par for the course.  this will stretch vaccination drive to about 3-4yrs?,San Juan,6,ph govt has no plans to ramp it up...they will play it by ear ...and adjust their speed slowly.im guessing that 10k-50k per day of vaccination ma be par for the course.  this will stretch vaccination drive to about 3-4yrs?
1366436589358882816,2021-03-01 17:14:04+00:00,"the #covidvaccine (coronavac) rollout has begun, and it has already reached our facility.vaccination of hcws in our hospital will begin in the morning. yorme will be there, and i expect him to lead this event.me? i’ll just watch the event on fb.#aldubatadnwellbeing",San Juan,39,"the #covidvaccine (coronavac) rollout has begun, and it has already reached our facility.vaccination of hcws in our hospital will begin in the morning. yorme will be there, and i expect him to lead this event.me? i’ll just watch the event on fb.#aldubatadnwellbeing"
